radiant_team,dire_team,radiant_win
"86,15,84,75,22","34,4,45,88,48",true
"41,87,25,15,75","128,35,93,121,7",false
"107,35,72,83,14","138,28,111,49,85",true
"1,35,84,36,9","20,67,104,88,17",false
"138,12,80,111,99","2,31,3,21,41",false
"135,31,46,128,11","12,83,51,106,69",true
"16,138,87,21,41","84,71,11,53,44",true
"135,93,26,43,105","1,28,40,71,27",false
"40,58,59,42,44","27,63,17,71,88",true
"64,53,16,21,67","30,23,14,75,44",true
"42,26,9,93,59","101,44,14,104,74",false
"114,59,6,101,100","54,64,27,34,67",false
"67,64,104,86,21","53,28,31,114,47",true
"120,28,30,46,83","18,97,25,13,68",true
"18,98,56,16,35","50,52,6,45,44",false
"14,71,41,20,11","87,74,67,83,99",false
"28,8,7,68,14","48,75,137,35,45",true
"81,36,68,60,53","76,135,83,64,44",false
"12,36,42,75,64","27,71,15,41,11",true
"50,23,84,53,30","27,22,14,80,41",true
"102,35,81,37,32","50,41,92,64,71",false
"84,87,35,97,85","21,7,81,72,74",true
"7,36,2,6,14","94,5,15,84,85",true
"30,11,63,14,42","7,114,101,12,78",true
"48,31,14,59,2","25,64,86,104,1",true
"135,41,30,39,59","136,126,9,96,67",true
"1,9,6,37,60","99,44,50,22,128",true
"44,76,74,5,97","14,63,85,48,25",true
"39,21,8,30,2","104,44,97,36,87",false
"79,50,41,81,76","99,21,35,53,6",false
"35,76,14,68,40","11,41,30,62,2",true
"68,25,14,88,42","71,26,104,28,81",false
"53,42,88,56,71","86,94,87,129,74",true
"35,8,42,84,36","67,90,103,37,96",false
"128,54,121,88,52","138,39,64,14,110",true
"71,44,72,105,81","21,4,53,41,26",true
"60,88,138,40,94","53,49,30,35,62",false
"21,67,10,7,53","71,31,22,120,6",true
"96,107,14,41,64","40,35,126,21,57",false
"31,76,8,54,79","25,35,60,44,102",false
"34,72,1,86,96","15,114,30,9,45",true
"44,138,54,88,14","75,40,18,21,100",false
"25,44,16,75,20","85,53,7,48,93",true
"135,71,74,72,138","120,26,106,7,62",true
"138,92,79,71,87","58,101,14,97,10",true
"50,119,78,25,13","74,71,2,21,32",false
"37,68,99,42,86","26,121,19,74,41",false
"71,5,23,41,36","68,100,42,63,19",true
"80,65,37,97,93","25,48,105,42,5",true
"26,123,84,36,70","71,34,48,30,105",false
"44,86,36,68,28","74,48,138,17,32",true
"36,32,88,107,58","74,40,48,83,35",false
"45,137,47,64,53","40,23,30,44,2",true
"54,22,86,30,2","62,105,68,104,42",false
"104,135,138,121,30","60,39,48,45,119",false
"6,71,48,22,123","53,73,114,90,78",true
"12,135,37,9,43","2,44,32,123,30",false
"99,58,81,14,11","33,114,101,60,137",false
"67,21,108,101,105","54,43,64,26,137",true
"62,138,42,36,4","57,39,71,88,48",true
"87,35,100,71,12","28,40,94,67,21",true
"76,83,71,73,63","119,49,47,14,30",false
"47,84,74,1,75","35,26,8,104,62",false
"1,101,7,105,13","49,67,3,8,30",false
"77,30,45,8,62","99,63,25,136,119",true
"35,11,96,45,101","71,28,37,12,113",false
"25,40,44,50,104","53,67,22,26,80",true
"67,107,64,102,50","23,54,97,83,27",true
"138,30,17,85,42","14,71,54,72,56",true
"30,71,99,74,11","27,54,77,83,48",true
"14,137,84,8,53","71,26,28,54,120",false
"74,86,97,80,71","72,41,30,64,108",true
"57,30,23,8,37","40,121,7,94,14",true
"42,74,86,50,44","30,14,80,28,35",false
"42,82,9,2,37","26,50,7,22,14",true
"67,22,4,84,102","114,27,88,96,87",true
"41,114,14,30,138","84,67,71,53,96",true
"8,71,11,75,85","36,30,14,56,64",false
"138,35,14,83,6","26,46,22,79,47",true
"75,80,138,35,44","14,67,9,76,84",false
"64,2,48,36,5","70,7,28,14,30",false
"75,42,63,97,35","40,9,46,12,29",false
"69,8,30,35,85","76,138,9,113,23",false
"44,14,71,28,21","91,48,97,12,9",true
"93,104,53,39,45","72,97,67,126,62",false
"86,23,32,44,20","74,76,102,136,27",true
"47,101,7,2,1","30,99,22,21,67",false
"28,11,7,35,14","18,79,96,86,105",true
"98,34,101,89,121","74,100,54,62,1",false
"27,47,63,84,23","78,103,59,90,114",false
"135,26,14,80,104","46,1,53,78,93",false
"136,71,40,32,74","36,85,35,14,68",false
"33,74,45,95,4","22,28,1,25,62",false
"5,53,41,76,25","30,23,100,65,119",true
"53,84,101,41,14","26,96,31,137,12",false
"26,30,28,41,74","35,120,2,73,6",true
"107,8,53,137,71","83,22,26,67,104",true
"37,67,16,86,135","74,70,30,103,35",false
"88,104,41,53,36","29,111,48,64,56",false
"2,55,54,71,45","21,58,102,95,86",true
"75,49,45,93,2","84,43,60,8,26",true
"42,71,86,95,102","15,56,70,128,53",true
"112,68,6,11,23","5,51,39,41,78",false
"32,44,26,86,60","10,70,110,2,71",true
"97,26,18,39,36","136,46,121,41,60",true
"137,85,90,121,41","68,48,13,86,96",false
"112,48,9,2,42","90,16,138,46,121",false
"63,85,64,138,42","45,33,5,1,81",true
"53,84,14,28,44","86,96,138,35,7",false
"27,14,97,36,138","45,83,81,93,120",false
"64,93,14,29,30","35,28,9,69,70",true
"67,5,22,71,81","25,32,14,44,36",true
"35,2,102,67,9","62,14,85,36,105",false
"4,35,22,96,85","75,107,81,36,44",true
"59,40,71,70,104","76,51,41,55,99",false
"51,46,8,26,59","53,113,27,104,93",false
"16,35,41,27,128","40,15,81,37,67",false
"74,84,114,128,55","8,129,71,20,23",false
"33,67,34,135,19","128,18,100,60,88",false
"46,110,2,50,138","86,30,60,93,13",true
"67,104,50,72,76","28,121,44,63,60",true
"137,105,101,42,81","84,93,71,5,25",true
"68,1,76,90,62","2,109,59,50,74",true
"43,28,12,69,121","23,111,67,93,71",true
"14,15,10,84,101","123,44,42,9,53",true
"87,104,72,12,137","22,26,19,120,63",false
"23,26,47,32,5","135,30,35,6,54",true
"86,93,30,98,71","14,113,123,12,11",false
"39,104,87,56,12","67,51,126,28,31",true
"27,28,4,76,138","72,97,7,48,42",false
"31,41,59,23,90","105,17,70,104,26",true
"28,30,27,42,53","123,41,104,29,5",true
"97,53,28,121,46","22,67,36,39,14",true
"30,11,49,67,69","74,14,97,64,6",false
"107,7,32,25,77","58,75,44,97,96",true
"26,2,41,35,50","75,100,108,53,9",true
"104,86,93,129,23","71,67,123,2,50",false
"64,42,72,7,12","66,14,110,104,67",true
"93,84,37,6,2","15,88,8,29,87",true
"1,96,14,11,79","27,67,34,42,68",false
"41,77,86,101,2","58,35,22,33,104",false
"108,71,77,22,63","11,113,37,86,2",true
"39,25,44,28,101","45,69,48,8,47",true
"50,41,22,97,100","25,31,83,46,2",true
"54,76,119,28,83","42,63,37,71,72",true
"105,60,22,6,25","36,26,55,102,5",false
"71,23,63,26,102","75,42,83,41,14",false
"108,64,123,129,15","21,50,12,2,25",true
"22,6,100,11,26","36,101,67,135,30",true
"53,108,83,44,22","96,41,30,9,74",true
"44,11,14,45,97","138,7,42,31,23",true
"23,71,67,45,27","46,97,87,76,101",true
"67,53,76,96,27","59,7,98,8,30",false
"29,54,9,16,72","42,67,26,36,50",false
"12,53,25,7,93","96,62,34,40,8",true
"17,53,26,81,2","71,22,83,14,19",false
"26,73,57,86,138","42,53,62,28,67",false
"138,63,36,53,44","71,41,80,17,14",false
"8,99,7,84,53","10,50,26,73,13",false
"1,39,20,88,28","6,101,137,83,36",true
"46,41,45,26,22","50,64,19,138,40",true
"35,8,29,86,45","106,114,50,2,30",true
"2,66,93,86,113","104,64,36,30,12",true
"67,62,31,56,22","11,33,71,8,75",false
"37,57,1,68,35","104,14,6,69,27",false
"47,33,43,14,48","77,5,137,8,75",false
"45,15,44,28,64","71,54,119,76,57",false
"121,86,71,112,44","41,30,42,72,11",false
"32,62,71,9,93","36,35,84,81,64",false
"67,71,42,36,30","2,75,119,20,7",true
"39,29,26,114,57","28,64,22,82,74",false
"88,74,129,41,22","25,87,14,76,95",false
"44,31,99,23,110","74,53,64,63,28",true
"17,44,81,40,31","62,12,36,120,138",false
"70,56,86,14,11","99,44,27,53,71",false
"114,110,10,64,42","14,12,17,26,104",true
"88,12,99,25,64","46,41,137,5,39",false
"42,76,123,64,67","85,63,113,27,80",true
"64,87,6,35,28","60,123,54,22,71",true
"30,4,44,75,129","35,70,111,81,9",false
"41,3,62,22,36","64,104,47,138,44",false
"76,44,73,28,5","30,29,11,84,1",false
"14,28,5,59,114","86,53,76,36,44",true
"83,23,14,86,44","101,74,73,37,26",true
"14,138,67,110,121","123,26,35,44,135",true
"137,70,40,17,3","10,20,77,28,72",false
"81,72,76,18,21","28,9,13,67,31",true
"37,126,11,62,88","15,46,14,87,84",false
"2,74,67,30,7","41,21,14,53,87",true
"98,25,35,62,41","105,80,63,16,108",true
"12,71,36,14,45","104,41,74,39,121",false
"28,35,62,7,41","54,21,1,9,26",true
"22,138,67,53,49","34,5,96,6,72",true
"30,57,104,7,1","137,12,18,74,86",true
"121,2,71,67,49","50,76,8,37,14",false
"52,67,26,53,71","59,76,8,64,14",false
"83,59,44,35,1","47,71,7,53,93",false
"37,40,28,70,67","31,98,87,14,10",true
"40,60,76,114,87","71,22,36,93,26",true
"80,27,83,93,28","102,14,11,88,104",true
"86,53,37,8,11","121,129,101,62,70",false
"111,114,35,123,8","102,14,75,106,73",true
"71,50,5,23,1","36,76,107,44,64",false
"7,22,54,2,105","50,21,48,28,26",true
"27,1,84,42,64","93,35,4,104,100",false
"19,87,135,12,9","123,14,45,6,25",false
"18,36,15,62,75","16,22,59,41,35",false
"90,42,53,36,68","121,22,71,93,7",false
"75,36,100,48,64","138,53,104,82,63",true
"22,30,104,84,67","102,14,9,13,35",false
"104,20,53,137,70","42,37,27,97,34",false
"120,36,53,7,72","45,12,14,99,26",false
"16,75,27,36,22","43,57,20,19,23",true
"36,101,67,68,28","138,50,12,98,84",false
"32,14,2,15,74","94,137,50,53,111",true
"16,34,1,83,101","35,50,84,2,30",true
"11,71,75,64,12","33,67,86,28,25",true
"75,93,88,106,7","59,83,42,63,64",false
"14,26,42,6,59","27,2,46,71,23",true
"123,12,98,86,104","67,44,121,30,29",false
"114,26,11,56,30","77,59,49,75,63",true
"2,84,25,95,50","81,53,93,30,14",false
"53,6,57,20,2","9,76,1,45,47",true
"22,105,9,42,37","119,1,56,50,96",false
"76,50,7,32,29","64,22,81,75,16",true
"99,76,41,27,72","36,4,93,25,21",false
"9,37,76,23,28","14,8,42,101,53",true
"14,46,97,18,30","27,83,67,36,47",true
"88,90,42,67,64","45,39,100,8,36",true
"112,104,67,25,30","113,99,54,62,71",true
"48,14,76,7,72","104,11,94,64,101",false
"60,67,64,99,57","28,17,50,66,95",true
"86,21,36,28,67","75,10,74,53,104",true
"8,14,97,9,50","27,41,63,28,112",false
"105,54,26,30,96","16,37,111,71,1",false
"138,19,121,28,9","36,114,18,35,126",true
"121,86,47,8,129","31,12,28,7,36",true
"72,54,74,79,84","26,63,80,86,137",false
"16,53,4,17,84","27,105,80,95,72",false
"50,72,75,28,40","78,85,53,44,17",true
"37,41,84,96,50","108,11,40,121,53",true
"112,27,9,44,23","96,37,12,71,39",false
"2,63,48,79,64","46,137,53,31,69",true
"47,99,68,129,14","101,73,4,86,88",false
"14,97,62,48,33","119,113,73,80,104",true
"59,105,30,55,50","7,26,36,42,86",true
"25,23,40,26,41","37,94,32,137,14",false
"2,71,67,27,26","72,95,88,135,25",false
"137,59,62,14,44","60,36,19,67,84",false
"85,67,2,90,1","129,57,63,32,28",true
"41,86,53,104,13","81,39,1,51,5",false
"72,30,42,13,50","87,36,121,71,32",true
"72,30,107,28,48","113,26,93,33,36",true
"81,25,11,37,84","27,34,72,63,80",true
"81,19,85,67,105","99,36,26,84,25",false
"2,20,84,72,102","1,53,28,35,85",false
"101,2,63,28,119","54,84,68,104,35",false
"53,83,17,67,135","86,110,49,87,70",true
"40,68,93,62,2","84,12,31,8,71",false
"36,101,76,1,28","53,104,44,42,85",false
"101,12,71,47,74","13,67,37,49,40",true
"84,138,13,107,71","53,28,70,137,26",true
"11,44,53,98,36","2,37,12,106,16",false
"42,50,96,84,6","30,135,109,22,5",true
"54,104,86,17,7","13,128,74,87,25",true
"71,25,85,7,12","93,83,21,30,96",true
"88,30,80,78,12","1,104,121,53,114",true
"97,105,70,59,67","26,48,100,23,53",false
"108,40,119,80,46","50,31,63,53,71",false
"71,128,50,100,48","28,93,13,7,53",true
"74,30,29,44,46","6,36,68,135,53",true
"63,74,7,101,34","40,8,11,42,30",false
"50,14,88,72,41","85,60,70,76,27",false
"62,2,41,99,83","26,104,36,18,84",false
"119,126,30,67,28","6,137,85,76,14",true
"138,51,100,75,76","20,47,71,56,8",true
"20,94,1,28,84","119,40,102,104,63",true
"57,135,35,104,8","87,36,32,48,88",true
"26,36,88,67,22","35,71,135,8,33",true
"15,23,29,41,74","67,35,97,111,14",false
"30,44,84,89,47","36,56,72,12,99",true
"76,35,85,42,91","137,29,101,41,64",false
"5,25,2,138,45","14,128,81,76,47",false
"75,11,30,81,67","101,28,41,104,53",true
"26,86,21,83,32","10,138,40,73,50",false
"53,14,27,23,67","86,1,15,5,30",true
"93,26,15,27,96","81,68,11,86,67",false
"1,53,64,28,29","87,22,36,41,13",false
"71,29,36,14,48","56,16,42,6,84",true
"28,79,30,56,47","87,114,2,101,19",false
"56,36,8,14,64","2,37,22,25,11",true
"114,49,81,2,138","94,5,40,59,53",true
"54,97,9,121,120","67,14,138,50,74",true
"123,30,54,77,7","48,25,2,26,35",false
"138,44,71,6,27","35,88,53,67,2",false
"14,40,138,75,84","28,101,9,35,12",false
"84,89,41,36,102","1,47,53,83,100",true
"20,88,95,81,17","30,104,106,87,138",false
"14,30,35,41,53","39,23,71,8,102",true
"97,36,136,14,121","76,138,98,48,30",true
"26,74,8,23,104","53,35,44,2,85",true
"17,108,50,29,138","37,52,2,12,112",true
"12,128,16,14,23","114,112,110,67,137",true
"75,25,104,8,86","14,96,30,32,53",false
"70,31,63,39,54","26,14,6,2,74",false
"74,71,84,53,12","39,63,40,67,20",false
"86,41,96,25,36","68,114,71,57,40",true
"13,25,107,80,93","85,21,42,75,64",false
"63,64,75,88,135","111,42,95,59,30",false
"48,110,25,72,42","120,129,28,3,63",true
"42,39,70,128,71","84,41,100,92,85",false
"63,48,112,74,42","106,30,67,46,15",false
"7,28,44,27,45","20,25,3,8,71",true
"71,85,74,48,137","104,101,11,75,50",true
"84,32,21,30,11","97,74,36,63,73",true
"75,104,23,12,26","96,39,64,88,67",false
"86,32,11,28,27","42,62,25,26,93",false
"106,48,121,31,60","75,105,28,53,41",true
"123,35,50,29,42","121,22,44,100,27",false
"85,10,113,28,119","29,44,82,74,88",false
"44,31,68,96,47","30,35,85,28,41",true
"93,37,53,28,36","14,44,68,71,17",true
"26,74,42,1,16","96,67,51,6,7",false
"49,3,107,50,63","67,104,123,21,119",false
"39,138,42,45,86","62,20,22,75,41",true
"71,12,47,9,17","51,8,27,138,28",true
"136,28,100,41,39","7,121,63,44,25",true
"28,39,83,54,14","68,25,50,8,98",true
"1,48,2,88,14","67,60,76,26,126",true
"138,64,29,30,45","71,68,76,42,1",true
"43,72,101,30,93","27,126,45,108,7",true
"8,37,88,5,46","27,105,71,34,93",false
"10,64,71,128,80","74,83,32,41,85",true
"101,114,22,8,72","121,35,21,93,54",true
"64,67,136,7,138","71,8,28,44,86",false
"41,74,28,31,37","129,30,80,64,97",true
"137,9,71,67,10","23,59,5,75,41",false
"82,28,5,35,68","64,104,107,2,21",true
"29,90,18,14,121","36,86,56,2,1",false
"92,87,97,114,64","28,23,111,44,86",false
"42,22,41,53,30","67,119,84,35,14",true
"62,71,55,112,10","4,50,5,80,57",true
"53,12,44,62,28","119,40,4,104,136",true
"67,35,85,84,34","10,110,29,53,28",true
"71,67,97,76,22","104,44,47,40,14",false
"42,37,75,63,17","43,1,129,27,50",false
"87,104,62,81,17","37,67,96,28,26",false
"3,106,17,138,8","35,135,121,45,114",false
"35,53,54,37,104","73,20,97,40,48",false
"44,31,28,84,13","99,8,25,71,68",false
"27,96,53,67,86","99,36,5,136,12",true
"26,23,30,67,104","25,121,44,14,19",true
"22,104,14,5,18","11,71,1,107,84",true
"25,95,110,29,30","106,16,71,64,12",true
"41,2,123,136,68","86,46,35,71,137",false
"120,87,43,81,100","28,20,12,42,27",false
"93,26,103,31,17","106,86,21,16,114",true
"14,18,17,5,114","10,87,88,23,2",true
"74,138,32,26,99","112,104,22,75,41",false
"25,18,96,19,68","64,1,93,34,53",true
"8,42,97,27,88","2,30,39,37,67",false
"26,25,14,99,93","119,74,47,70,104",true
"29,23,48,88,83","77,67,45,46,107",true
"22,29,9,93,83","71,97,32,54,19",false
"16,75,101,29,48","84,28,42,68,11",true
"39,123,100,70,14","69,99,45,88,26",true
"2,71,36,26,93","86,119,81,25,46",true
"14,138,83,28,36","51,54,15,101,76",false
"42,112,62,30,53","35,119,31,36,84",true
"67,19,97,64,2","68,52,31,41,71",true
"14,135,53,72,94","1,76,22,16,30",true
"96,30,21,14,67","86,36,39,6,51",true
"28,8,9,13,86","30,48,104,80,37",false
"26,1,121,123,81","8,39,64,27,82",false
"35,36,31,69,121","86,41,71,105,64",false
"28,7,85,8,76","87,37,42,35,80",true
"23,26,53,22,8","71,84,85,6,99",true
"93,129,30,25,31","37,86,21,35,67",true
"84,50,11,42,104","137,86,12,71,68",true
"40,12,84,36,121","9,67,86,35,18",true
"114,15,22,138,43","71,67,46,62,27",false
"96,36,7,47,95","44,64,17,81,53",true
"136,18,30,2,101","83,96,86,12,22",true
"7,2,105,35,12","38,67,75,45,30",false
"85,84,44,63,22","16,46,97,83,74",false
"107,10,95,121,36","73,35,40,28,41",false
"45,71,54,64,84","35,68,75,83,104",false
"101,71,2,110,95","60,83,72,49,114",true
"120,104,102,67,53","11,71,63,87,81",false
"26,8,36,86,53","84,97,41,62,22",true
"84,39,72,71,42","90,19,2,48,79",false
"44,123,28,5,22","71,68,64,93,10",true
"3,71,110,36,46","80,50,79,86,99",true
"36,1,20,71,110","13,128,44,119,137",true
"45,7,51,8,102","114,71,59,54,84",true
"102,138,35,110,72","128,74,93,85,28",true
"69,8,14,104,84","22,42,2,30,97",false
"34,135,67,5,37","64,72,8,83,27",false
"76,28,30,95,123","9,40,41,36,59",false
"1,7,21,128,30","62,120,8,26,17",true
"87,89,30,80,44","68,97,75,48,126",true
"96,7,27,114,59","42,83,98,120,92",true
"41,86,42,84,74","21,73,102,48,23",false
"135,67,75,63,5","26,42,25,62,2",false
"99,75,76,71,67","39,31,28,10,21",true
"81,54,40,39,14","126,27,67,123,28",false
"63,83,3,28,86","53,84,48,76,121",false
"138,54,22,78,81","44,60,40,17,52",false
"84,13,76,81,16","137,44,63,60,53",false
"21,114,30,76,70","86,104,32,14,81",true
"47,26,71,2,48","39,41,99,119,27",false
"70,31,3,36,71","75,28,37,41,83",false
"77,31,2,8,88","42,7,71,41,30",false
"14,96,83,67,138","105,54,71,68,50",true
"25,60,75,6,84","136,94,53,119,69",true
"75,35,6,114,110","22,27,67,71,7",false
"62,75,67,20,45","119,121,106,44,96",true
"44,136,123,98,21","75,99,26,84,41",false
"8,2,28,68,114","42,23,105,63,20",true
"12,64,96,14,36","22,67,30,97,7",true
"28,25,87,37,32","96,95,13,84,39",true
"121,51,30,67,22","95,68,85,36,40",true
"74,41,72,28,5","53,64,26,48,12",false
"30,44,50,11,80","88,14,93,76,7",true
"26,2,74,41,15","126,93,25,62,43",false
"53,22,7,138,93","87,73,119,41,29",false
"123,40,12,45,42","44,74,102,19,36",true
"94,32,105,37,81","30,47,76,8,99",true
"76,60,40,6,85","12,111,21,14,67",false
"14,53,16,37,63","28,111,51,22,67",true
"6,121,28,67,26","75,77,53,71,13",true
"60,20,27,46,54","53,56,99,42,40",false
"14,96,10,121,70","97,63,39,138,88",false
"13,23,87,110,35","135,101,104,67,26",true
"65,57,79,42,48","96,41,121,128,2",true
"2,1,84,30,11","56,74,48,76,42",false
"62,26,1,74,80","77,12,88,101,30",false
"41,2,13,53,26","100,23,81,17,1",false
"105,81,39,135,67","2,21,44,30,121",true
"41,75,19,11,98","64,71,25,48,14",true
"64,42,86,74,10","84,28,35,112,101",true
"11,74,41,27,51","30,9,1,21,97",false
"74,53,98,46,35","99,1,83,14,11",false
"7,62,12,76,84","137,8,74,39,99",true
"102,76,112,12,96","71,53,28,93,74",true
"44,62,32,53,97","88,59,43,50,15",true
"67,76,45,99,87","68,48,25,7,47",false
"96,35,26,20,44","88,45,51,43,1",true
"72,79,104,1,74","22,81,84,14,42",false
"80,41,14,47,30","99,37,101,10,8",false
"40,57,4,12,31","137,37,113,135,48",false
"100,31,67,74,99","46,87,121,14,97",true
"85,36,60,7,81","2,106,97,86,18",true
"26,21,80,63,15","71,7,44,36,121",false
"7,50,54,32,35","99,76,27,6,40",false
"39,85,16,119,104","137,30,106,46,114",true
"27,120,37,29,10","14,86,6,7,129",true
"44,40,28,51,60","50,111,104,84,93",false
"63,44,101,6,39","30,41,28,32,108",true
"91,138,10,37,98","137,53,14,7,11",false
"46,30,1,2,63","39,50,71,14,67",false
"45,28,41,25,86","75,6,36,106,74",true
"44,13,30,2,26","74,97,41,68,40",false
"14,16,101,21,48","59,97,84,28,86",true
"5,93,26,81,21","67,2,100,58,106",false
"76,4,85,50,12","69,71,39,30,35",false
"63,50,42,39,101","87,59,114,30,23",true
"135,119,14,70,25","80,41,77,56,45",false
"85,13,90,5,41","14,128,70,23,31",true
"121,67,74,105,81","86,6,7,11,68",true
"50,54,75,12,30","25,6,71,26,14",false
"50,21,28,1,101","48,31,59,104,14",true
"29,70,74,20,27","75,52,11,96,26",true
"8,27,99,6,44","26,14,41,81,111",false
"35,14,79,80,44","8,26,30,75,67",false
"49,104,12,64,85","101,121,60,8,22",true
"27,59,12,22,76","20,3,88,57,42",true
"31,35,135,54,2","10,14,16,76,27",false
"41,136,36,39,20","12,31,64,13,104",true
"13,8,71,58,14","136,40,44,35,30",false
"7,42,46,67,87","121,44,81,14,39",true
"119,137,7,93,71","63,74,54,2,14",false
"50,36,48,72,57","84,28,10,27,2",true
"105,109,136,7,129","27,126,48,84,138",false
"16,64,9,22,10","90,121,28,44,45",false
"31,40,105,78,8","46,91,1,128,99",true
"119,15,54,53,114","28,7,62,11,8",false
"14,9,54,99,100","30,110,126,138,97",false
"59,42,114,18,64","6,86,81,68,119",true
"40,46,28,12,25","35,78,30,18,53",false
"28,35,30,101,136","64,86,107,138,75",true
"44,79,40,71,138","68,41,5,42,30",true
"54,14,20,43,23","81,64,100,48,106",true
"70,121,14,45,28","91,54,13,37,99",true
"29,1,74,14,136","104,64,22,30,67",false
"88,84,42,26,96","72,76,51,28,12",true
"27,138,42,102,67","86,71,9,10,72",true
"14,22,45,20,138","96,16,2,30,72",true
"93,71,30,23,119","7,62,39,53,8",true
"2,35,41,31,28","62,96,72,74,97",true
"87,6,76,71,47","62,36,90,85,63",true
"27,6,84,35,62","53,30,41,23,22",true
"30,42,39,63,45","20,104,26,52,35",true
"15,41,48,25,27","2,11,62,35,12",false
"95,119,28,106,37","93,40,30,68,11",false
"10,39,14,137,32","53,41,42,74,64",true
"86,29,53,67,114","72,41,71,36,101",true
"68,28,51,2,93","41,53,102,22,50",false
"63,93,5,16,64","30,4,10,83,2",false
"5,29,17,67,74","7,88,44,42,23",true
"104,67,102,7,8","53,44,100,35,1",false
"22,54,72,84,27","64,89,138,13,60",true
"75,94,105,76,102","71,81,67,37,126",false
"30,43,80,71,44","27,102,63,64,126",false
"44,76,58,112,2","40,1,69,64,11",true
"102,59,50,138,62","6,63,2,31,106",false
"12,137,31,30,22","41,15,71,23,101",true
"9,49,27,17,35","128,22,74,138,71",true
"89,86,97,34,121","1,42,45,14,25",false
"27,22,39,2,8","72,53,93,76,28",true
"101,83,121,67,53","29,54,112,11,27",true
"76,65,81,138,54","35,37,29,18,102",true
"47,107,110,46,50","83,64,27,138,15",true
"54,75,111,71,35","8,30,80,84,47",false
"33,66,42,14,25","23,76,35,88,72",true
"71,113,72,45,106","47,74,138,30,32",true
"8,71,7,42,22","27,44,53,85,114",true
"45,31,42,56,12","83,71,53,67,34",true
"23,73,83,86,70","16,20,64,67,25",false
"4,11,25,1,17","28,90,35,46,99",true
"84,23,48,36,1","45,72,63,80,32",false
"8,34,30,62,53","1,42,45,113,5",true
"90,45,21,80,46","62,14,66,1,74",true
"28,26,11,36,7","64,37,105,129,93",false
"96,48,50,67,68","44,25,28,26,21",true
"83,67,56,76,96","68,8,2,86,17",true
"100,32,121,71,48","7,138,68,62,86",false
"6,53,104,39,25","31,80,73,83,138",true
"86,13,121,41,59","54,72,20,36,138",false
"44,31,20,15,22","106,18,27,104,19",true
"26,36,10,104,14","95,105,135,98,138",false
"27,76,28,51,114","136,138,42,7,39",false
"101,71,74,102,95","14,96,25,93,37",true
"30,50,106,18,41","71,22,31,67,2",true
"41,2,37,25,88","32,31,104,14,42",true
"21,96,13,44,37","11,75,20,12,18",true
"11,8,84,123,104","97,44,29,7,27",true
"104,52,93,51,31","97,126,32,21,35",true
"83,99,17,14,1","71,40,45,47,44",false
"121,6,101,21,49","28,93,53,84,25",true
"31,35,16,8,53","30,138,21,47,40",false
"35,53,44,97,22","67,121,2,11,86",false
"27,97,86,100,7","51,14,11,17,29",false
"7,22,15,11,84","71,1,123,76,104",false
"35,28,20,76,30","14,42,104,41,5",true
"28,64,97,67,50","21,41,81,76,26",true
"22,104,48,63,21","45,12,36,26,53",false
"120,42,68,11,85","64,28,44,31,114",true
"80,20,7,52,27","102,64,12,39,42",false
"114,17,83,39,22","14,1,138,36,30",false
"3,41,7,47,36","121,23,31,35,67",false
"35,85,17,11,88","75,93,46,136,23",true
"1,53,108,98,20","13,96,8,31,42",true
"84,63,85,39,36","62,15,69,29,35",false
"80,105,40,1,14","74,104,72,27,12",false
"96,36,30,93,64","113,107,79,98,25",true
"32,20,71,42,87","54,27,15,11,4",false
"74,6,25,14,2","63,27,36,53,33",true
"67,44,36,100,55","37,93,80,112,28",false
"35,2,26,44,64","63,71,7,47,50",true
"44,128,137,35,94","58,2,89,96,121",true
"10,9,56,26,76","49,36,100,53,50",true
"4,14,59,64,44","74,67,37,135,7",false
"71,138,11,87,67","73,44,36,26,41",true
"54,81,64,22,74","83,34,30,29,67",false
"8,23,30,50,14","53,1,21,104,59",false
"11,83,27,23,32","138,45,85,28,113",true
"30,109,27,13,137","4,42,68,97,100",true
"71,28,44,26,14","93,86,35,21,68",false
"36,11,50,64,41","39,22,93,14,2",false
"101,49,63,30,67","9,41,81,8,75",false
"16,111,21,59,67","14,2,44,27,41",false
"71,26,36,88,93","67,48,44,94,3",true
"44,40,23,120,30","78,14,39,93,5",true
"7,34,35,36,96","97,11,30,104,9",false
"28,76,114,112,32","84,13,51,138,2",true
"95,30,121,13,7","46,67,42,72,119",false
"30,7,64,36,80","45,19,126,9,37",true
"104,27,80,41,74","71,138,63,72,56",true
"86,11,96,93,30","6,37,36,121,137",true
"76,104,67,37,14","95,68,126,40,136",false
"72,106,27,70,96","98,93,85,71,62",false
"92,41,74,30,50","15,34,53,26,44",false
"48,88,136,119,29","84,75,62,138,93",false
"9,10,7,53,25","27,51,36,93,34",false
"84,108,21,41,35","111,138,23,104,101",false
"6,46,108,102,56","14,45,21,138,106",true
"28,45,93,46,25","17,42,53,26,63",true
"48,86,80,83,32","121,97,28,11,30",true
"75,15,12,28,36","29,76,57,119,44",true
"21,86,2,71,41","68,11,10,30,135",false
"39,35,91,1,137","44,74,111,97,28",false
"39,26,86,67,19","63,80,20,31,25",false
"135,44,121,68,69","31,14,96,21,8",true
"36,44,79,86,81","22,98,83,101,67",false
"78,25,30,94,107","28,95,20,97,37",false
"30,53,47,6,7","14,121,60,13,41",true
